# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-11-20 11:18:13 -05:00	(natwebsdas01)
#
# US Geological Survey groundwater levels
#
# Data for the following 1 site(s) are contained in this file
#    USGS 430429089230301 DN-07/09E/23-0005
# -----------------------------------------------------------------------------------
#
# The fields in this file include:
# ---------------------------------
# agency_cd     Agency code
# site_no       USGS site number
# site_tp_cd    Site type code
# lev_dt        Date level measured
# lev_tm        Time level measured
# lev_tz_cd     Time datum
# lev_va        Water-level value in feet below land surface
# sl_lev_va     Water-level value in feet above specific vertical datum
# sl_datum_cd   Referenced vertical datum
# lev_status_cd Status
# lev_agency_cd Measuring agency
#
# Referenced agency codes (lev_agency_cd) included in this output
#
#     ""         Not Determined
#     USGS       U.S. Geological Survey
#     WI001      Wisconsin Department of Natural Resources
#     WI013      Wisconsin Department of Administration
#
# Referenced site type codes (site_tp_cd) included in this output
#
#     GW         Well
#
# Referenced water-level site status codes (lev_status_cd) included in this output
#
#     ""         The reported water-level measurement represents a static level
#
#
agency_cd	site_no	site_tp_cd	lev_dt	lev_tm	lev_tz_cd	lev_va	sl_lev_va	sl_datum_cd	lev_status_cd	lev_agency_cd
USGS	430429089230301	GW	1957-09-23		UTC	88.09				
USGS	430429089230301	GW	1957-09-24		UTC	88				
USGS	430429089230301	GW	1957-09-25		UTC	87.95				
USGS	430429089230301	GW	1957-09-26		UTC	87.98				
USGS	430429089230301	GW	1957-09-27		UTC	88.1				
USGS	430429089230301	GW	1957-09-28		UTC	88.23				
USGS	430429089230301	GW	1957-09-29		UTC	88.23				
USGS	430429089230301	GW	1957-09-30		UTC	88.12				
USGS	430429089230301	GW	1957-10-01		UTC	88.31				
USGS	430429089230301	GW	1957-10-02		UTC	88.56				
USGS	430429089230301	GW	1957-10-03		UTC	88.87				
USGS	430429089230301	GW	1957-10-04		UTC	89.04				
USGS	430429089230301	GW	1957-10-05		UTC	89.07				
USGS	430429089230301	GW	1957-10-06		UTC	89.07				
USGS	430429089230301	GW	1957-10-07		UTC	88.93				
USGS	430429089230301	GW	1957-10-08		UTC	88.73				
USGS	430429089230301	GW	1957-10-09		UTC	88.73				
USGS	430429089230301	GW	1957-10-10		UTC	88.78				
USGS	430429089230301	GW	1957-10-11		UTC	88.91				
USGS	430429089230301	GW	1957-10-12		UTC	88.94				
USGS	430429089230301	GW	1957-10-13		UTC	88.87				
USGS	430429089230301	GW	1957-10-14		UTC	88.7				
USGS	430429089230301	GW	1957-10-15		UTC	88.42				
USGS	430429089230301	GW	1957-10-16		UTC	88.36				
USGS	430429089230301	GW	1957-10-17		UTC	88.38				
USGS	430429089230301	GW	1957-10-18		UTC	88.53				
USGS	430429089230301	GW	1957-10-19		UTC	88.59				
USGS	430429089230301	GW	1957-10-20		UTC	88.59				
USGS	430429089230301	GW	1957-10-21		UTC	88.52				
USGS	430429089230301	GW	1957-10-22		UTC	88.2				
USGS	430429089230301	GW	1957-10-23		UTC	88.05				
USGS	430429089230301	GW	1957-10-24		UTC	87.91				
USGS	430429089230301	GW	1957-10-25		UTC	87.98				
USGS	430429089230301	GW	1957-10-26		UTC	88.06				
USGS	430429089230301	GW	1957-10-27		UTC	88.06				
USGS	430429089230301	GW	1957-10-28		UTC	87.83				
USGS	430429089230301	GW	1957-10-29		UTC	87.57				
USGS	430429089230301	GW	1957-10-30		UTC	87.47				
USGS	430429089230301	GW	1957-10-31		UTC	87.49				
USGS	430429089230301	GW	1957-11-01		UTC	87.57				
USGS	430429089230301	GW	1957-11-02		UTC	87.6				
USGS	430429089230301	GW	1957-11-03		UTC	87.57				
USGS	430429089230301	GW	1957-11-04		UTC	87.38				
USGS	430429089230301	GW	1957-11-05		UTC	87.26				
USGS	430429089230301	GW	1957-11-06		UTC	87.15				
USGS	430429089230301	GW	1957-11-07		UTC	86.88				
USGS	430429089230301	GW	1957-11-08		UTC	86.59				
USGS	430429089230301	GW	1957-11-09		UTC	86.63				
USGS	430429089230301	GW	1957-11-10		UTC	86.71				
USGS	430429089230301	GW	1957-11-11		UTC	86.71				
USGS	430429089230301	GW	1957-11-12		UTC	86.7				
USGS	430429089230301	GW	1957-11-13		UTC	86.65				
USGS	430429089230301	GW	1957-11-14		UTC	86.97				
USGS	430429089230301	GW	1957-11-15		UTC	87.44				
USGS	430429089230301	GW	1957-11-16		UTC	87.67				
USGS	430429089230301	GW	1957-11-17		UTC	87.73				
USGS	430429089230301	GW	1957-11-18		UTC	87.73				
USGS	430429089230301	GW	1957-11-19		UTC	87.74				
USGS	430429089230301	GW	1957-11-20		UTC	87.86				
USGS	430429089230301	GW	1957-11-21		UTC	88.02				
USGS	430429089230301	GW	1957-11-22		UTC	88.23				
USGS	430429089230301	GW	1957-11-23		UTC	88.3				
USGS	430429089230301	GW	1957-11-24		UTC	88.3				
USGS	430429089230301	GW	1957-11-25		UTC	88.26				
USGS	430429089230301	GW	1957-11-26		UTC	88.25				
USGS	430429089230301	GW	1957-11-27		UTC	88.37				
USGS	430429089230301	GW	1957-11-28		UTC	88.41				
USGS	430429089230301	GW	1957-11-29		UTC	88.37				
USGS	430429089230301	GW	1957-11-30		UTC	88.2				
USGS	430429089230301	GW	1957-12-01		UTC	88.16				
USGS	430429089230301	GW	1957-12-02		UTC	88.01				
USGS	430429089230301	GW	1957-12-03		UTC	88.1				
USGS	430429089230301	GW	1957-12-04		UTC	88.13				
USGS	430429089230301	GW	1957-12-05		UTC	88.15				
USGS	430429089230301	GW	1957-12-06		UTC	88.18				
USGS	430429089230301	GW	1957-12-07		UTC	88.37				
USGS	430429089230301	GW	1957-12-08		UTC	88.51				
USGS	430429089230301	GW	1957-12-09		UTC	88.51				
USGS	430429089230301	GW	1957-12-10		UTC	88.38				
USGS	430429089230301	GW	1957-12-11		UTC	88.59				
USGS	430429089230301	GW	1957-12-12		UTC	88.69				
USGS	430429089230301	GW	1957-12-13		UTC	88.69				
USGS	430429089230301	GW	1957-12-14		UTC	88.85				
USGS	430429089230301	GW	1957-12-15		UTC	88.92				
USGS	430429089230301	GW	1957-12-16		UTC	88.81				
USGS	430429089230301	GW	1957-12-17		UTC	88.67				
USGS	430429089230301	GW	1957-12-18		UTC	88.65				
USGS	430429089230301	GW	1957-12-19		UTC	88.48				
USGS	430429089230301	GW	1957-12-20		UTC	88.41				
USGS	430429089230301	GW	1957-12-21		UTC	88.46				
USGS	430429089230301	GW	1957-12-22		UTC	88.46				
USGS	430429089230301	GW	1957-12-23		UTC	88.29				
USGS	430429089230301	GW	1957-12-24		UTC	88.04				
USGS	430429089230301	GW	1957-12-25		UTC	88.06				
USGS	430429089230301	GW	1957-12-26		UTC	87.65				
USGS	430429089230301	GW	1957-12-30		UTC	87.46				
USGS	430429089230301	GW	1957-12-31		UTC	87.63				
USGS	430429089230301	GW	1958-01-01		UTC	87.63				
USGS	430429089230301	GW	1958-01-02		UTC	87.56				
USGS	430429089230301	GW	1958-01-03		UTC	87.78				
USGS	430429089230301	GW	1958-01-04		UTC	87.94				
USGS	430429089230301	GW	1958-01-05		UTC	88.05				
USGS	430429089230301	GW	1958-01-06		UTC	88.03				
USGS	430429089230301	GW	1958-01-07		UTC	88				
USGS	430429089230301	GW	1958-01-08		UTC	88.09				
USGS	430429089230301	GW	1958-01-09		UTC	88.11				
USGS	430429089230301	GW	1958-01-10		UTC	88.11				
USGS	430429089230301	GW	1958-01-11		UTC	88.3				
USGS	430429089230301	GW	1958-01-12		UTC	88.4				
USGS	430429089230301	GW	1958-01-13		UTC	88.39				
USGS	430429089230301	GW	1958-01-14		UTC	88.37				
USGS	430429089230301	GW	1958-01-15		UTC	88.46				
USGS	430429089230301	GW	1958-01-16		UTC	88.51				
USGS	430429089230301	GW	1958-01-17		UTC	88.6				
USGS	430429089230301	GW	1958-01-18		UTC	88.64				
USGS	430429089230301	GW	1958-01-19		UTC	88.62				
USGS	430429089230301	GW	1958-01-20		UTC	88.51				
USGS	430429089230301	GW	1958-01-21		UTC	88.35				
USGS	430429089230301	GW	1958-01-22		UTC	88.31				
USGS	430429089230301	GW	1958-01-23		UTC	88.41				
USGS	430429089230301	GW	1958-01-24		UTC	88.49				
USGS	430429089230301	GW	1958-01-25		UTC	88.49				
USGS	430429089230301	GW	1958-01-26		UTC	88.38				
USGS	430429089230301	GW	1958-01-27		UTC	88.04				
USGS	430429089230301	GW	1958-01-28		UTC	88.24				
USGS	430429089230301	GW	1958-01-29		UTC	88.28				
USGS	430429089230301	GW	1958-01-30		UTC	88.36				
USGS	430429089230301	GW	1958-01-31		UTC	88.39				
USGS	430429089230301	GW	1958-02-01		UTC	88.4				
USGS	430429089230301	GW	1958-02-02		UTC	88.23				
USGS	430429089230301	GW	1958-02-03		UTC	88.06				
USGS	430429089230301	GW	1958-02-04		UTC	88.01				
USGS	430429089230301	GW	1958-02-05		UTC	88.01				
USGS	430429089230301	GW	1958-02-06		UTC	88.11				
USGS	430429089230301	GW	1958-02-07		UTC	88.26				
USGS	430429089230301	GW	1958-02-08		UTC	88.31				
USGS	430429089230301	GW	1958-02-09		UTC	88.32				
USGS	430429089230301	GW	1958-02-10		UTC	88.3				
USGS	430429089230301	GW	1958-02-11		UTC	88.13				
USGS	430429089230301	GW	1958-02-12		UTC	88.13				
USGS	430429089230301	GW	1958-02-13		UTC	88.2				
USGS	430429089230301	GW	1958-02-14		UTC	88.32				
USGS	430429089230301	GW	1958-02-15		UTC	88.33				
USGS	430429089230301	GW	1958-02-16		UTC	88.18				
USGS	430429089230301	GW	1958-02-17		UTC	88.16				
USGS	430429089230301	GW	1958-02-18		UTC	88.16				
USGS	430429089230301	GW	1958-02-19		UTC	88.29				
USGS	430429089230301	GW	1958-02-20		UTC	88.35				
USGS	430429089230301	GW	1958-02-21		UTC	88.35				
USGS	430429089230301	GW	1958-02-22		UTC	88.3				
USGS	430429089230301	GW	1958-02-23		UTC	88.27				
USGS	430429089230301	GW	1958-02-24		UTC	88.12				
USGS	430429089230301	GW	1958-02-25		UTC	88.08				
USGS	430429089230301	GW	1958-02-26		UTC	88.15				
USGS	430429089230301	GW	1958-02-27		UTC	88.21				
USGS	430429089230301	GW	1958-02-28		UTC	88.45				
USGS	430429089230301	GW	1958-03-01		UTC	88.51				
USGS	430429089230301	GW	1958-03-02		UTC	88.52				
USGS	430429089230301	GW	1958-03-03		UTC	88.33				
USGS	430429089230301	GW	1958-03-04		UTC	88.22				
USGS	430429089230301	GW	1958-03-05		UTC	88.25				
USGS	430429089230301	GW	1958-03-06		UTC	88.25				
USGS	430429089230301	GW	1958-03-07		UTC	88.32				
USGS	430429089230301	GW	1958-03-08		UTC	88.35				
USGS	430429089230301	GW	1958-03-09		UTC	88.35				
USGS	430429089230301	GW	1958-03-10		UTC	88.35				
USGS	430429089230301	GW	1958-03-11		UTC	88.35				
USGS	430429089230301	GW	1958-03-12		UTC	88.35				
USGS	430429089230301	GW	1958-03-13		UTC	88.19				
USGS	430429089230301	GW	1958-03-14		UTC	87.88				
USGS	430429089230301	GW	1958-03-15		UTC	87.69				
USGS	430429089230301	GW	1958-03-16		UTC	87.35				
USGS	430429089230301	GW	1958-03-17		UTC	86.91				
USGS	430429089230301	GW	1958-03-18		UTC	86.88				
USGS	430429089230301	GW	1958-03-19		UTC	86.92				
USGS	430429089230301	GW	1958-03-20		UTC	86.83				
USGS	430429089230301	GW	1958-03-21		UTC	86.74				
USGS	430429089230301	GW	1958-03-22		UTC	86.74				
USGS	430429089230301	GW	1958-03-23		UTC	86.73				
USGS	430429089230301	GW	1958-03-24		UTC	86.64				
USGS	430429089230301	GW	1958-03-25		UTC	86.54				
USGS	430429089230301	GW	1958-03-26		UTC	86.51				
USGS	430429089230301	GW	1958-03-27		UTC	86.51				
USGS	430429089230301	GW	1958-03-28		UTC	86.55				
USGS	430429089230301	GW	1958-03-29		UTC	86.56				
USGS	430429089230301	GW	1958-03-30		UTC	86.54				
USGS	430429089230301	GW	1958-03-31		UTC	86.41				
USGS	430429089230301	GW	1958-04-01		UTC	86.3				
USGS	430429089230301	GW	1958-04-02		UTC	86.3				
USGS	430429089230301	GW	1958-04-03		UTC	86.4				
USGS	430429089230301	GW	1958-04-04		UTC	86.49				
USGS	430429089230301	GW	1958-04-05		UTC	86.47				
USGS	430429089230301	GW	1958-04-06		UTC	86.33				
USGS	430429089230301	GW	1958-04-07		UTC	85.99				
USGS	430429089230301	GW	1958-04-08		UTC	85.86				
USGS	430429089230301	GW	1958-04-09		UTC	85.8				
USGS	430429089230301	GW	1958-04-10		UTC	85.82				
USGS	430429089230301	GW	1958-04-11		UTC	85.76				
USGS	430429089230301	GW	1958-04-12		UTC	85.7				
USGS	430429089230301	GW	1958-04-13		UTC	85.67				
USGS	430429089230301	GW	1958-04-14		UTC	85.57				
USGS	430429089230301	GW	1958-04-15		UTC	85.67				
USGS	430429089230301	GW	1958-04-16		UTC	85.89				
USGS	430429089230301	GW	1958-04-17		UTC	86.14				
USGS	430429089230301	GW	1958-04-18		UTC	86.47				
USGS	430429089230301	GW	1958-04-19		UTC	86.68				
USGS	430429089230301	GW	1958-04-20		UTC	86.68				
USGS	430429089230301	GW	1958-04-21		UTC	86.68				
USGS	430429089230301	GW	1958-04-22		UTC	86.64				
USGS	430429089230301	GW	1958-04-23		UTC	86.63				
USGS	430429089230301	GW	1958-04-24		UTC	86.63				
USGS	430429089230301	GW	1958-04-25		UTC	86.74				
USGS	430429089230301	GW	1958-04-26		UTC	86.82				
USGS	430429089230301	GW	1958-04-27		UTC	86.81				
USGS	430429089230301	GW	1958-04-28		UTC	86.6				
USGS	430429089230301	GW	1958-04-29		UTC	86.3				
USGS	430429089230301	GW	1958-04-30		UTC	86.22				
USGS	430429089230301	GW	1958-05-01		UTC	86.13				
USGS	430429089230301	GW	1958-05-02		UTC	86.17				
USGS	430429089230301	GW	1958-05-03		UTC	86.17				
USGS	430429089230301	GW	1958-05-04		UTC	86.23				
USGS	430429089230301	GW	1958-05-05		UTC	86.23				
USGS	430429089230301	GW	1958-05-06		UTC	86.23				
USGS	430429089230301	GW	1958-05-07		UTC	86.31				
USGS	430429089230301	GW	1958-05-08		UTC	86.61				
USGS	430429089230301	GW	1958-05-09		UTC	86.83				
USGS	430429089230301	GW	1958-05-10		UTC	87.25				
USGS	430429089230301	GW	1958-05-11		UTC	87.5				
USGS	430429089230301	GW	1958-05-12		UTC	88.04				
USGS	430429089230301	GW	1958-05-13		UTC	88.61				
USGS	430429089230301	GW	1958-05-14		UTC	89.09				
USGS	430429089230301	GW	1958-05-15		UTC	89.39				
USGS	430429089230301	GW	1958-05-16		UTC	89.6				
USGS	430429089230301	GW	1958-05-17		UTC	89.65				
USGS	430429089230301	GW	1958-05-18		UTC	89.65				
USGS	430429089230301	GW	1958-05-19		UTC	89.37				
USGS	430429089230301	GW	1958-05-20		UTC	88.93				
USGS	430429089230301	GW	1958-05-21		UTC	88.72				
USGS	430429089230301	GW	1958-05-22		UTC	88.6				
USGS	430429089230301	GW	1958-05-23		UTC	88.6				
USGS	430429089230301	GW	1958-05-24		UTC	88.6				
USGS	430429089230301	GW	1958-05-25		UTC	88.57				
USGS	430429089230301	GW	1958-05-26		UTC	88.44				
USGS	430429089230301	GW	1958-05-27		UTC	88.3				
USGS	430429089230301	GW	1958-05-28		UTC	88.27				
USGS	430429089230301	GW	1958-05-29		UTC	88.49				
USGS	430429089230301	GW	1958-05-31		UTC	88.6				
USGS	430429089230301	GW	1958-06-04		UTC	87.69				
USGS	430429089230301	GW	1958-06-05		UTC	87.56				
USGS	430429089230301	GW	1958-06-06		UTC	87.57				
USGS	430429089230301	GW	1958-06-07		UTC	87.58				
USGS	430429089230301	GW	1958-06-08		UTC	87.47				
USGS	430429089230301	GW	1958-06-09		UTC	87.17				
USGS	430429089230301	GW	1958-06-10		UTC	86.95				
USGS	430429089230301	GW	1958-06-11		UTC	87.03				
USGS	430429089230301	GW	1958-06-12		UTC	87.14				
USGS	430429089230301	GW	1958-06-13		UTC	87.22				
USGS	430429089230301	GW	1958-06-14		UTC	87.27				
USGS	430429089230301	GW	1958-06-15		UTC	87.26				
USGS	430429089230301	GW	1958-06-16		UTC	87				
USGS	430429089230301	GW	1958-06-17		UTC	86.78				
USGS	430429089230301	GW	1958-06-18		UTC	86.9				
USGS	430429089230301	GW	1958-06-19		UTC	87.03				
USGS	430429089230301	GW	1958-06-20		UTC	87.1				
USGS	430429089230301	GW	1958-06-21		UTC	87.42				
USGS	430429089230301	GW	1958-06-22		UTC	87.47				
USGS	430429089230301	GW	1958-06-23		UTC	87.43				
USGS	430429089230301	GW	1958-06-24		UTC	87.31				
USGS	430429089230301	GW	1958-06-25		UTC	87.31				
USGS	430429089230301	GW	1958-06-26		UTC	87.33				
USGS	430429089230301	GW	1958-06-27		UTC	87.42				
USGS	430429089230301	GW	1958-06-28		UTC	87.47				
USGS	430429089230301	GW	1958-06-29		UTC	87.47				
USGS	430429089230301	GW	1958-06-30		UTC	87.43				
USGS	430429089230301	GW	1958-07-01		UTC	87.46				
USGS	430429089230301	GW	1958-07-02		UTC	87.74				
USGS	430429089230301	GW	1958-07-03		UTC	87.97				
USGS	430429089230301	GW	1958-07-04		UTC	88.07				
USGS	430429089230301	GW	1958-07-05		UTC	88.07				
USGS	430429089230301	GW	1958-07-06		UTC	87.95				
USGS	430429089230301	GW	1958-07-07		UTC	87.76				
USGS	430429089230301	GW	1958-07-08		UTC	87.66				
USGS	430429089230301	GW	1958-07-09		UTC	87.83				
USGS	430429089230301	GW	1958-07-10		UTC	88.04				
USGS	430429089230301	GW	1958-07-11		UTC	88.26				
USGS	430429089230301	GW	1958-07-12		UTC	88.45				
USGS	430429089230301	GW	1958-07-13		UTC	88.61				
USGS	430429089230301	GW	1958-07-14		UTC	88.66				
USGS	430429089230301	GW	1958-07-15		UTC	88.82				
USGS	430429089230301	GW	1958-07-16		UTC	89.05				
USGS	430429089230301	GW	1958-07-17		UTC	89.26				
USGS	430429089230301	GW	1958-07-18		UTC	89.36				
USGS	430429089230301	GW	1958-07-19		UTC	89.4				
USGS	430429089230301	GW	1958-07-20		UTC	89.44				
USGS	430429089230301	GW	1958-07-21		UTC	89.43				
USGS	430429089230301	GW	1958-07-22		UTC	89.47				
USGS	430429089230301	GW	1958-07-23		UTC	89.71				
USGS	430429089230301	GW	1958-07-24		UTC	90.1				
USGS	430429089230301	GW	1958-07-25		UTC	90.5				
USGS	430429089230301	GW	1958-07-26		UTC	90.88				
USGS	430429089230301	GW	1958-07-27		UTC	91.12				
USGS	430429089230301	GW	1958-07-28		UTC	91.12				
USGS	430429089230301	GW	1958-07-29		UTC	91.04				
USGS	430429089230301	GW	1958-07-30		UTC	91.05				
USGS	430429089230301	GW	1958-07-31		UTC	91.06				
USGS	430429089230301	GW	1958-08-01		UTC	91.08				
USGS	430429089230301	GW	1958-08-02		UTC	91.16				
USGS	430429089230301	GW	1958-08-03		UTC	91.22				
USGS	430429089230301	GW	1958-08-04		UTC	91.35				
USGS	430429089230301	GW	1958-08-05		UTC	91.52				
USGS	430429089230301	GW	1958-08-06		UTC	91.71				
USGS	430429089230301	GW	1958-08-07		UTC	91.77				
USGS	430429089230301	GW	1958-08-08		UTC	91.84				
USGS	430429089230301	GW	1958-08-09		UTC	91.86				
USGS	430429089230301	GW	1958-08-10		UTC	91.86				
USGS	430429089230301	GW	1958-08-11		UTC	91.83				
USGS	430429089230301	GW	1958-08-12		UTC	91.69				
USGS	430429089230301	GW	1958-08-13		UTC	91.74				
USGS	430429089230301	GW	1958-08-14		UTC	91.85				
USGS	430429089230301	GW	1958-08-15		UTC	92				
USGS	430429089230301	GW	1958-08-16		UTC	92.1				
USGS	430429089230301	GW	1958-08-17		UTC	92.1				
USGS	430429089230301	GW	1958-08-18		UTC	92.01				
USGS	430429089230301	GW	1958-08-19		UTC	92				
USGS	430429089230301	GW	1958-08-20		UTC	92.12				
USGS	430429089230301	GW	1958-08-21		UTC	92.25				
USGS	430429089230301	GW	1958-08-22		UTC	92.26				
USGS	430429089230301	GW	1958-08-23		UTC	92.27				
USGS	430429089230301	GW	1958-08-24		UTC	92.2				
USGS	430429089230301	GW	1958-08-25		UTC	91.75				
USGS	430429089230301	GW	1958-08-26		UTC	91.24				
USGS	430429089230301	GW	1958-08-27		UTC	90.95				
USGS	430429089230301	GW	1958-08-28		UTC	90.85				
USGS	430429089230301	GW	1958-08-29		UTC	90.94				
USGS	430429089230301	GW	1958-08-30		UTC	90.96				
USGS	430429089230301	GW	1958-08-31		UTC	90.99				
USGS	430429089230301	GW	1958-09-01		UTC	90.91				
USGS	430429089230301	GW	1958-09-02		UTC	90.6				
USGS	430429089230301	GW	1958-09-03		UTC	90.39				
USGS	430429089230301	GW	1958-09-04		UTC	90.54				
USGS	430429089230301	GW	1958-09-05		UTC	90.68				
USGS	430429089230301	GW	1958-09-06		UTC	90.69				
USGS	430429089230301	GW	1958-09-07		UTC	90.67				
USGS	430429089230301	GW	1958-09-08		UTC	90.47				
USGS	430429089230301	GW	1958-09-09		UTC	90.29				
USGS	430429089230301	GW	1958-09-10		UTC	90.26				
USGS	430429089230301	GW	1958-09-11		UTC	90.31				
USGS	430429089230301	GW	1958-09-12		UTC	90.33				
USGS	430429089230301	GW	1958-09-13		UTC	90.37				
USGS	430429089230301	GW	1958-09-14		UTC	90.38				
USGS	430429089230301	GW	1958-09-15		UTC	90.37				
USGS	430429089230301	GW	1958-09-16		UTC	90.27				
USGS	430429089230301	GW	1958-09-17		UTC	90.36				
USGS	430429089230301	GW	1958-09-18		UTC	90.38				
USGS	430429089230301	GW	1958-09-19		UTC	90.37				
USGS	430429089230301	GW	1958-09-20		UTC	90.39				
USGS	430429089230301	GW	1958-09-21		UTC	90.37				
USGS	430429089230301	GW	1958-09-22		UTC	90.21				
USGS	430429089230301	GW	1958-09-23		UTC	90.02				
USGS	430429089230301	GW	1958-09-24		UTC	90.04				
USGS	430429089230301	GW	1958-09-25		UTC	90.16				
USGS	430429089230301	GW	1958-09-26		UTC	90.3				
USGS	430429089230301	GW	1958-09-27		UTC	90.37				
USGS	430429089230301	GW	1958-09-28		UTC	90.37				
USGS	430429089230301	GW	1958-09-29		UTC	90.23				
USGS	430429089230301	GW	1958-09-30		UTC	89.82				
USGS	430429089230301	GW	1958-10-01		UTC	89.74				
USGS	430429089230301	GW	1958-10-02		UTC	89.75				
USGS	430429089230301	GW	1958-10-03		UTC	89.75				
USGS	430429089230301	GW	1958-10-04		UTC	89.74				
USGS	430429089230301	GW	1958-10-05		UTC	89.7				
USGS	430429089230301	GW	1958-10-06		UTC	89.6				
USGS	430429089230301	GW	1958-10-07		UTC	89.49				
USGS	430429089230301	GW	1958-10-08		UTC	89.37				
USGS	430429089230301	GW	1958-10-09		UTC	89.28				
USGS	430429089230301	GW	1958-10-10		UTC	89.35				
USGS	430429089230301	GW	1958-10-11		UTC	89.36				
USGS	430429089230301	GW	1958-10-12		UTC	89.36				
USGS	430429089230301	GW	1958-10-13		UTC	89.23				
USGS	430429089230301	GW	1958-10-14		UTC	88.95				
USGS	430429089230301	GW	1958-10-15		UTC	88.96				
USGS	430429089230301	GW	1958-10-16		UTC	89.05				
USGS	430429089230301	GW	1958-10-17		UTC	89.21				
USGS	430429089230301	GW	1958-10-18		UTC	89.34				
USGS	430429089230301	GW	1958-10-19		UTC	89.34				
USGS	430429089230301	GW	1958-10-20		UTC	89.19				
USGS	430429089230301	GW	1958-10-21		UTC	88.97				
USGS	430429089230301	GW	1958-10-22		UTC	88.9				
USGS	430429089230301	GW	1958-10-23		UTC	88.89				
USGS	430429089230301	GW	1958-10-24		UTC	88.95				
USGS	430429089230301	GW	1958-10-25		UTC	88.96				
USGS	430429089230301	GW	1958-10-26		UTC	88.94				
USGS	430429089230301	GW	1958-10-27		UTC	88.78				
USGS	430429089230301	GW	1958-10-28		UTC	88.47				
USGS	430429089230301	GW	1958-10-29		UTC	88.38				
USGS	430429089230301	GW	1958-10-30		UTC	88.27				
USGS	430429089230301	GW	1958-10-31		UTC	88.18				
USGS	430429089230301	GW	1958-11-01		UTC	88.21				
USGS	430429089230301	GW	1958-11-02		UTC	88.21				
USGS	430429089230301	GW	1958-11-03		UTC	88.17				
USGS	430429089230301	GW	1958-11-04		UTC	88.14				
USGS	430429089230301	GW	1958-11-05		UTC	88.25				
USGS	430429089230301	GW	1958-11-06		UTC	88.49				
USGS	430429089230301	GW	1958-11-07		UTC	88.65				
USGS	430429089230301	GW	1958-11-08		UTC	88.65				
USGS	430429089230301	GW	1958-11-09		UTC	88.65				
USGS	430429089230301	GW	1958-11-10		UTC	88.61				
USGS	430429089230301	GW	1958-11-11		UTC	88.57				
USGS	430429089230301	GW	1958-11-12		UTC	88.55				
USGS	430429089230301	GW	1958-11-13		UTC	88.51				
USGS	430429089230301	GW	1958-11-14		UTC	88.52				
USGS	430429089230301	GW	1958-11-15		UTC	88.61				
USGS	430429089230301	GW	1958-11-16		UTC	88.62				
USGS	430429089230301	GW	1958-11-17		UTC	88.55				
USGS	430429089230301	GW	1958-11-18		UTC	88.34				
USGS	430429089230301	GW	1958-11-19		UTC	88.38				
USGS	430429089230301	GW	1958-11-20		UTC	88.52				
USGS	430429089230301	GW	1958-11-21		UTC	88.64				
USGS	430429089230301	GW	1958-11-22		UTC	88.72				
USGS	430429089230301	GW	1958-11-23		UTC	88.72				
USGS	430429089230301	GW	1958-11-24		UTC	88.69				
USGS	430429089230301	GW	1958-11-25		UTC	88.65				
USGS	430429089230301	GW	1958-11-26		UTC	88.61				
USGS	430429089230301	GW	1958-11-27		UTC	88.63				
USGS	430429089230301	GW	1958-11-28		UTC	88.59				
USGS	430429089230301	GW	1958-11-29		UTC	88.39				
USGS	430429089230301	GW	1958-11-30		UTC	88.33				
USGS	430429089230301	GW	1958-12-01		UTC	88.06				
USGS	430429089230301	GW	1958-12-02		UTC	87.75				
USGS	430429089230301	GW	1958-12-03		UTC	87.72				
USGS	430429089230301	GW	1958-12-04		UTC	87.7				
USGS	430429089230301	GW	1958-12-05		UTC	87.89				
USGS	430429089230301	GW	1958-12-06		UTC	88.09				
USGS	430429089230301	GW	1958-12-07		UTC	88.1				
USGS	430429089230301	GW	1958-12-08		UTC	88.1				
USGS	430429089230301	GW	1958-12-09		UTC	88.06				
USGS	430429089230301	GW	1958-12-10		UTC	88.12				
USGS	430429089230301	GW	1958-12-11		UTC	88.15				
USGS	430429089230301	GW	1958-12-12		UTC	88.18				
USGS	430429089230301	GW	1958-12-13		UTC	88.26				
USGS	430429089230301	GW	1958-12-14		UTC	88.26				
USGS	430429089230301	GW	1958-12-15		UTC	88.25				
USGS	430429089230301	GW	1958-12-16		UTC	88.17				
USGS	430429089230301	GW	1958-12-17		UTC	88.15				
USGS	430429089230301	GW	1958-12-18		UTC	88.21				
USGS	430429089230301	GW	1958-12-19		UTC	88.26				
USGS	430429089230301	GW	1958-12-20		UTC	88.38				
USGS	430429089230301	GW	1958-12-21		UTC	88.38				
USGS	430429089230301	GW	1958-12-22		UTC	88.37				
USGS	430429089230301	GW	1958-12-23		UTC	88.22				
USGS	430429089230301	GW	1958-12-24		UTC	88.14				
USGS	430429089230301	GW	1958-12-25		UTC	88.18				
USGS	430429089230301	GW	1958-12-26		UTC	88.18				
USGS	430429089230301	GW	1958-12-29		UTC	87.74				
